Pressure,Temperature,CO2mf,Calcium,Carbonate,Bicarbonate,CO2_partial_pressure,CO2,CaCO3,pH,IonicStrength,SI_CO2,SI_Calcite,Ba2plus,Fe2plus,Mg2plus,Sr2plus,Na+,BaCO3,CaSO4,MgCO3,SrCO3,SI_Anhydrite,SI_Aragonite,SI_Barite,SI_Celestite,SI_Dolomite,SI_Halite,SI_Hematite,SI_Siderite
112.0,1.0,0.029500000000000002,101.50557369059206,0.00021786723152923752,8.49660054855041,3.3040000000000003,204.12620620575495,0.0005452569270172697,5.020990250264381,0.7964226976302542,1.1334254140313552e-11,-0.913638246212192,0.013873145671398059,0.20567549120404174,16.62143871020867,0.47088233947602737,404.7024605429018,1.1642992410842863e-08,0.32278566637180656,5.5634636420785466e-05,7.048758075162614e-07,-1.428933943936351,-1.0668638346326595,0.9210379438281507,-2.279790779600273,-2.2754941625454213,-2.3886074341859675,-7.047913560852065,-0.04648585209690598
112.0,17.555555555555557,0.029500000000000002,101.92679486318646,0.0004755952006806032,8.966232082792205,3.3040000000000003,113.69912455034189,0.0014563790721859933,5.118855641131533,0.7974427590318404,-2.31764398955116e-11,-0.5847181375463099,0.013680823278055544,0.20758289503829763,17.046515721387472,0.46269046232007077,403.281476914267,3.137706498572805e-08,0.30941101216510103,0.00012317440405102962,2.0027030133968567e-06,-1.3448979063827649,-0.7372657115048881,0.5121174111047718,-2.33300274188693,-1.4834413693281097,-2.455823994705966,-5.34119084321143,0.2192952485715272
112.0,34.111111111111114,0.029500000000000002,100.96341041663597,0.0008467706477641587,9.055699511309912,3.3040000000000003,72.69549714544051,0.003303273952664258,5.2153291747186925,0.7943318778889614,7.599480834193295e-12,-0.27950720222606157,0.013392391202098477,0.20755781416932684,17.12942774198669,0.4493309131219729,401.2212135039726,7.179017230062234e-08,0.3074900708212837,0.00023686443024240384,4.7350596358718264e-06,-1.2206020207199848,-0.431442746986686,0.20112813742418653,-2.3332905425135917,-0.7549881456044119,-2.4986891894219907,-3.8181348256670664,0.46320026267522313
112.0,50.66666666666667,0.029500000000000002,99.07892695056883,0.0013348287790360166,8.9326264323598,3.3040000000000003,50.94189223183622,0.0066690533816272015,5.3157248310311,0.7891169890974012,4.271171792062735e-11,0.008392181646048467,0.012987218994914887,0.20635072189290696,17.02448577689373,0.4308343553049799,398.7186749546031,1.4648741366285034e-07,0.3082751350896569,0.00041306355936503235,9.79279866343004e-06,-1.077749891900306,-0.14309273458971403,-0.04221291231711563,-2.305270600600669,-0.07463334003901494,-2.5264495420810595,-2.4276476920447165,0.6933994826921461
112.0,67.22222222222223,0.029500000000000002,96.38982527594311,0.0019528282823890665,8.667565991008138,3.3040000000000003,37.70563769970932,0.01239294061860721,5.425272034479962,0.7829985631461813,3.868693950542407e-11,0.28552328529474547,0.012441344564317624,0.20420972292593081,16.78423463898186,0.4070082149919844,395.8126964892384,2.7515813702701765e-07,0.30849021165158286,0.0006741340967693749,1.832712655443392e-05,-0.9258811821261607,0.1342915571882183,-0.23560128326919355,-2.2613584267674542,0.5732630303091681,-2.54284010211758,-1.1469868231135993,0.9169122715125098
112.0,83.77777777777779,0.029500000000000002,92.8814433481282,0.002765405027840469,8.294300632154407,3.3040000000000003,28.321726460171366,0.021978154331928776,5.553145533361627,0.7775838243516568,-6.814593264029328e-12,0.5629616137849585,0.011732615207946802,0.20114125227071863,16.42308354306572,0.3778436630684444,392.456525367025,4.918935204824375e-07,0.30669973285132285,0.0010666885977658875,3.218158752112797e-05,-0.7692911887516075,0.41178299874474594,-0.39049583282278144,-2.2082112482026717,1.2132087888707663,-2.5487416112506303,0.06350502295151293,1.1449442704794361
112.0,100.33333333333334,0.029500000000000002,88.42530496330907,0.0040217048096323005,7.823963832949866,3.3040000000000003,20.314404234395248,0.03931181940836088,5.718561102090012,0.7768072790286122,9.799714277372933e-11,0.8632864403617313,0.010842437761752378,0.1968692783066636,15.929185078562526,0.34354737545419783,388.467462232732,8.816156672653452e-07,0.30191304340816416,0.0017292701132240102,5.604377890392846e-05,-0.6089939960955372,0.7119762156028239,-0.5141226062093779,-2.148634562370834,1.8925335498639735,-2.541410945502866,1.2937405020454378,1.3998411985586456
112.0,116.8888888888889,0.029500000000000002,82.47534418062774,0.006886691569212027,7.213096911710101,3.3040000000000003,12.02266030754457,0.08051166693275347,5.973845299354993,0.7971286402003713,-4.6684929061503447e-11,1.2490190602932336,0.009731522999711372,0.1901027630928261,15.22314736821887,0.3034691634267902,383.0793316658816,1.7914152630526434e-06,0.29159589541318276,0.0032644014004606864,0.00010989045499650034,-0.43998801072239985,1.097416695072489,-0.6071569191315579,-2.079103221486342,2.7385851898134908,-2.5044058251211143,2.743777023237333,1.7421975403802823
112.0,133.44444444444446,0.029500000000000002,65.94922243943131,0.03072146819244949,5.5991046333843295,3.3040000000000003,2.243486843549775,0.36160448450182553,6.6218593571486,1.1320800724287647,1.2110158094615714e-10,2.1516375462675446,0.007635904169824856,0.16327345103141727,12.94776330677914,0.22966404030074436,363.47074040861924,7.742489686494272e-06,0.23935256372388544,0.014049549633295648,0.00046137785372448825,-0.1741373272763786,1.999610161693662,-0.5937579778529186,-1.9157772332388758,4.625389483438286,-2.185591583115124,5.5113323981551865,2.578900119653205
112.0,150.0,0.029500000000000002,2.7685358932860713,0.20374754603913528,1.83523814582609,3.3040000000000003,0.011695089387842207,1.627941770409548,7.627895239481772,7.705355517277808,2.897771771993931e-10,4.054073490496844,0.0010829810987527022,0.00853085199336432,0.5770638629263506,0.003337421661261011,156.9897565145219,3.7069455104927506e-05,0.03755802440356542,0.08124890502777563,0.0023007106072297076,0.3646106416086312,3.9015162186884083,-0.24397169256456067,-1.3995446414936463,8.63045335935894,-0.3939197659121039,9.857002231919815,4.4573148512544
223.0,1.0,0.029500000000000002,100.68473915749678,0.0001078119146902509,8.328361251312728,6.5785,395.6969287378596,0.0002883379009574507,4.724597841627568,0.7937617917481755,5.079342853486895e-12,-1.1936549280302697,0.013880252870686541,0.20578131562088642,16.42617861864576,0.4712820948553151,404.2111725088115,5.7904649256357485e-09,0.34509151975517277,2.9314438650673894e-05,3.508708036663222e-07,-1.402589988273053,-1.3467055742896035,0.9205671442283814,-2.2797102131247247,-2.83664154024907,-2.3775163905962504,-8.113934276571428,-0.35271300437074843
223.0,17.555555555555557,0.029500000000000002,101.47193505161007,0.00023917196827745812,8.880367731915536,6.5785,221.62684533747858,0.0007604171481103019,4.8240384033477435,0.7959970482359365,-2.224457130585001e-10,-0.870063085791156,0.013686170820375135,0.20764171877095633,16.9464862153741,0.46295645386727446,402.9907897034521,1.5829295969740146e-08,0.32156131673593347,6.42187930570402e-05,1.010558350546738e-06,-1.3306349513559403,-1.022446797625984,0.5113104067114893,-2.333567076055814,-2.054349366393753,-2.449716844980225,-6.360345694996437,-0.0808302045333051
223.0,34.111111111111114,0.029500000000000002,100.65102574021411,0.000425963573510318,9.00479311962386,6.5785,142.82932534641148,0.0017027655727388823,4.918589005679546,0.7933759452560992,-3.2499654754979766e-10,-0.5702415915730644,0.013397352066524057,0.20760213679844242,17.06583743465545,0.4495478265221046,401.0187069585777,3.620503083842885e-08,0.31531080714773596,0.00012200688567080438,2.387813050022665e-06,-1.2119886739112389,-0.7220231946803186,0.2001083873771266,-2.3342051388516136,-1.336391387236582,-2.494822500620338,-4.8206036847276525,0.16296926917606908
223.0,50.66666666666667,0.029500000000000002,98.83226777025999,0.0006651539506987475,8.900272103237176,6.5785,101.45459111264378,0.0033821071817093356,5.013879893434756,0.7883927861231852,1.6928825546469802e-11,-0.28927227045920184,0.012992342782588814,0.2063981135045104,16.97755789386236,0.4310303591068344,398.56143881579857,7.316194963626553e-08,0.3138829285784015,0.00020938506865636187,4.889818763210255e-06,-1.072074396382434,-0.4406121817082282,-0.04329070010536502,-2.306323147276424,-0.6697877890741761,-2.523742656040387,-3.428958220286131,0.3890352947517943
223.0,67.22222222222223,0.029500000000000002,96.1773914551316,0.0009513204094083844,8.648364746355407,6.5785,77.02446979831684,0.006120164912340907,5.112982707379352,0.7823105636993594,1.1227341090826024e-10,-0.023584930335459203,0.012446946809739623,0.20428769075046355,16.74589622292728,0.40719505217173196,395.6831425547932,1.3434018743589267e-07,0.31282634555766625,0.0003328167420688345,8.944721636763518e-06,-0.921902410849635,-0.17467974826215854,-0.23669313874773726,-2.262485273394964,-0.044734178869862924,-2.54088590454502,-2.156650984322596,0.6027751679751021
223.0,83.77777777777779,0.029500000000000002,92.69809875365107,0.0012853533198915925,8.289327666725278,6.5785,60.80519922330477,0.010332575819453198,5.220009768733569,0.776417806923291,-1.6014294170468921e-12,0.2322779821280756,0.011739530966311992,0.20132425082549082,16.390891232997067,0.3780540655295824,392.35966333900626,2.2918218770246556e-07,0.3102743230390042,0.0005013652227704776,1.4986889827641592e-05,-0.7665674495538741,0.08122890841896446,-0.39177700131657045,-2.209588832797086,0.5520722969340411,-2.5477847236951088,-0.9854761779495512,0.8104389392343339
223.0,100.33333333333334,0.029500000000000002,88.32659673188704,0.0016924687772027092,7.845607081569181,6.5785,48.39338173581846,0.016726755595293522,5.342103586266075,0.7729180526679302,-7.49753850262541e-12,0.487676873600273,0.010855874726361906,0.19741178668974482,15.910114675618669,0.34399139572157983,388.4823646142818,3.7240984963535334e-07,0.30522988256156847,0.0007355689712982631,2.3658194708555004e-05,-0.6081763882500285,0.336489451701737,-0.5165418742965759,-2.1512381352132275,1.1415022861574458,-2.5437176791733074,0.1219710306173072,1.0217754948133602
223.0,116.8888888888889,0.029500000000000002,82.8845519002703,0.0022695465794673607,7.325542378772372,6.5785,37.10383522809484,0.027017270541149403,5.492985579218806,0.7770361534052866,-1.6276195004244314e-11,0.7603757360442019,0.009789142646230065,0.1922188520286563,15.27728741394246,0.3055878427612011,383.76681959802505,5.981502790147986e-07,0.2965745585123654,0.0010941563503886673,3.664933390148918e-05,-0.44651239137545967,0.6088899860569553,-0.6159337861868784,-2.0882898628323403,1.7610933438220098,-2.524121837369237,1.2356173810940736,1.2545485780560974
223.0,133.44444444444446,0.029500000000000002,75.78281998138971,0.003391802489839871,6.702373301005325,6.5785,24.89895755524635,0.04703655170207033,5.704478809917898,0.8065755656492057,-4.2637926184315414e-11,1.0928430241722644,0.008514911744552286,0.18465756489851612,14.397396727281894,0.26252407423408963,377.28269720557597,1.022382492820066e-06,0.28110381624445324,0.0017859014156181643,6.023108153593812e-05,-0.2767766912412472,0.9409265513242537,-0.6899444769608278,-2.01683907433106,2.498082491096495,-2.471527174649536,2.4820007432044164,1.5500898633755555
223.0,150.0,0.029500000000000002,62.96167311701416,0.007837293357046733,5.713278854774698,6.5785,10.04077103722334,0.11253643109790462,6.091203567083479,0.9913372276375934,-7.810978659396485e-11,1.6589717636696024,0.006732135999638122,0.16818814727477296,12.629597331849313,0.20426212518218365,362.7370396972193,2.344092524720144e-06,0.23897289923527115,0.004130213074368352,0.0001334908861327907,-0.06599165422011323,1.5065201277995328,-0.7133428533375952,-1.9061953925853616,3.7070273177614093,-2.2734285262380927,4.274430817836406,2.075025420694668
334.0,1.0,0.029500000000000002,99.8799480972873,7.106609790567704e-05,8.167985262683953,9.853,576.4308752071114,0.00020230245986430044,4.552445472427778,0.791165118866487,7.335103413310551e-11,-1.3508705784678043,0.013887062033054755,0.20588309771924096,16.23554303509425,0.4716653032695878,403.7389735816784,3.8355549184494405e-09,0.36698732607917317,2.049436517251365e-05,2.3261475104730628e-07,-1.3785479458101142,-1.5037462815400664,0.9194613202692855,-2.2802750919229813,-3.152169092908538,-2.3671380075111235,-8.74570018852989,-0.5344755213232047
334.0,17.555555555555557,0.029500000000000002,101.02937652128216,0.00016029927011680163,8.797213516371244,9.853,324.2757606476396,0.0005281418145112792,4.653845379579784,0.7945966963256972,3.005825282477452e-11,-1.0314843239059726,0.01369134464987736,0.20769760765115675,16.84932037692979,0.46321331679874805,402.71183771553353,1.064191866060223e-08,0.33340186235137,4.453883597225142e-05,6.795320947947693e-07,-1.3173940372848914,-1.1837041725956547,0.5102690747733002,-2.3343709263908186,-2.3773959784517626,-2.4439463674447888,-6.959117574602421,-0.2562466605222129
334.0,34.111111111111114,0.029500000000000002,100.34716682079278,0.00028634308075602296,8.95389456873058,9.853,209.9867504089318,0.00117168056048794,4.747746292147048,0.7924552441541437,1.131016483526424e-11,-0.7355268300865581,0.013402214185921165,0.20764186781103858,17.004092060104572,0.44976018081756963,400.82381482359676,2.4398001787167138e-08,0.32292251160233526,8.389232611393763e-05,1.608993890339521e-06,-1.2039192984393599,-0.8871544905211218,0.19898182526837654,-2.3352286279441743,-1.6668869357204135,-2.4911357715630924,-5.404659833457696,-0.011382572668090297
334.0,50.66666666666667,0.029500000000000002,98.59123115942678,0.0004459274994296432,8.86526002615319,9.853,150.09284713485405,0.002306021346578467,4.840989493764458,0.7877159004064813,1.189618522871727e-11,-0.4583661076293546,0.012997463313720058,0.2064334024677081,16.931890172085293,0.4312276501600791,398.40897603568317,4.9158651570375504e-08,0.3193461856674676,0.00014270427169339593,3.284806283574283e-06,-1.066716932928566,-0.6095610128724978,-0.044409720748507256,-2.307415476456768,-1.0077912705181173,-2.5211202559718044,-4.008920576233155,0.2134926232065571
334.0,67.22222222222223,0.029500000000000002,95.96650343233638,0.0006328786107744492,8.622660128955287,9.853,115.05455353725259,0.004125429455369139,4.936285766446282,0.7817638576316052,5.30326390772807e-11,-0.19749686661337662,0.01245263983272237,0.20432925369672894,16.708229513494146,0.40738984241925424,395.55387858783763,8.956701857470755e-08,0.31705213100170926,0.0002242830786061495,5.961645944906057e-06,-0.9180798928856105,-0.3484547733396133,-0.23774009686203282,-2.263558786787109,-0.39232356245832056,-2.538867368169863,-2.7359430462964593,0.4239526394336184
334.0,83.77777777777779,0.029500000000000002,92.50299430973624,0.0008422204206250179,8.270618428870007,9.853,92.33613409995696,0.006844392931392862,5.0364605979615,0.7758448764801517,2.1041760351006557e-10,0.050864440871654044,0.011746127998959644,0.20139345870705308,16.357566272589157,0.3782586935233102,392.2464168960014,1.5051092601729248e-07,0.31372582454108444,0.00033205484661433563,9.838238285797916e-06,-0.7637112179711848,-0.10005509048266756,-0.39275735831309827,-2.210641132147712,0.18950617482992319,-2.546239180841027,-1.5693860517400553,0.6251225613090001
334.0,100.33333333333334,0.029500000000000002,88.15166532463348,0.0010776088806094943,7.834956726449732,9.853,75.72393014169216,0.010752962769072451,5.145998050117225,0.7717996080404277,-2.82154923453851e-11,0.2930172963252471,0.0108646030856067,0.19756680557833445,15.880877158597752,0.3442560177953578,388.3972930836502,2.377499725341716e-07,0.3082084067382756,0.0004728190088334192,1.509588367793721e-05,-0.6061650096729758,0.1419526783149861,-0.5176379098927474,-2.1524530789194554,0.7524541721470787,-2.5430410594948434,-0.4866657732235889,0.8240156715914677
334.0,116.8888888888889,0.029500000000000002,82.79155750749747,0.0013656539778017923,7.330946657890673,9.853,61.57000270929974,0.016419996447220718,5.272694481875929,0.773256013789615,1.9343571792639975e-10,0.5397678637227525,0.009806108303959735,0.19264537548965333,15.260416973791258,0.30614826857678573,383.7945784858699,3.615316447490746e-07,0.2995087118587357,0.0006648695565814393,2.213718629481742e-05,-0.4460277581134916,0.388398730002293,-0.6179287322087195,-2.0904662296392984,1.3201047699867159,-2.5264835694346868,0.557538251216551,1.0318077876652794
334.0,133.44444444444446,0.029500000000000002,76.12969620954983,0.0017973012527957568,6.759320637271945,9.853,47.2545866713184,0.025357248534070058,5.43152105984708,0.7894219633304052,-1.0091923040749223e-10,0.8120443766258968,0.008573069264247652,0.1861117199326687,14.444664590332998,0.26457038807952693,377.90905005836913,5.493480193721668e-07,0.2857256343810395,0.0009617417648799344,3.233043430045337e-05,-0.281631916525665,0.6602388165430411,-0.6963105524083828,-2.0235548248959376,1.9363082471460187,-2.487810714429955,1.6345436189368088,1.2693181546130277
334.0,150.0,0.029500000000000002,67.11993595626507,0.00273394320706887,6.072771427768118,9.853,30.496995741916084,0.04288622057756685,5.658118734981888,0.8542628399476606,1.2717718910065105e-11,1.1628129847268434,0.007122604827096994,0.17629674801386944,13.254667228164722,0.21815007197894382,368.9190665807224,8.999459518079347e-07,0.2605545513141349,0.0015558463683645065,5.097369098376105e-05,-0.10511779905209105,1.0104669858413557,-0.7493252155118342,-1.9444355366771529,2.7099561840907227,-2.395703775405987,2.879011494798681,1.588015367401461
445.0,1.0,0.029500000000000002,99.0952305283716,5.275805165440418e-05,8.016076238355605,13.127500000000001,746.5445365364263,0.00015923975759232973,4.431582006401736,0.788644590668139,5.661581936037248e-11,-1.4581331597949945,0.013893562220272465,0.20598085493756338,16.050437589637212,0.4720311165465602,403.28696501313146,2.8609305265716665e-09,0.3883251687206255,1.6075495530013037e-05,1.7365196307813918e-07,-1.3566768423466549,-1.6108339186542013,0.9177978191082131,-2.281409424043141,-3.3677643180285237,-2.3574520618436328,-9.194120004337215,-0.6646753204010695
445.0,17.555555555555557,0.029500000000000002,100.60013796622786,0.00012093646666928532,8.717518576835767,13.127500000000001,421.7572475254144,0.00041214163360034893,4.534889493156808,0.7932444263452646,5.881962904889767e-11,-1.1423058857849848,0.013696332184944975,0.20775120509666262,16.755203453517108,0.46346021295132167,402.44480082664774,8.052662970283025e-09,0.3449002059929106,3.47078019515786e-05,5.142970086668852e-07,-1.3051302830762574,-1.2943618703082105,0.5090143872004826,-2.3353938079556085,-2.599228908039604,-2.438504050286143,-7.38358950824197,-0.380300451165619
445.0,34.111111111111114,0.029500000000000002,100.05235487747616,0.00021675703482661732,8.904515213540003,13.127500000000001,274.23023256970987,0.0009069511417980284,4.628391712902246,0.7915687062685519,-2.20147460415537e-10,-0.8496883056131197,0.013406938846260109,0.20767946596742598,16.944226169971408,0.4499656467721615,400.6366076101291,1.851321237326832e-08,0.330316660195248,6.489142726241437e-05,1.2208083970408855e-06,-1.1963745032116984,-1.001162022355911,0.19775240890510085,-2.3363579943658848,-1.895127981102539,-2.4876275413119875,-5.816784856354033,-0.13418972633129506
445.0,50.66666666666667,0.029500000000000002,98.35667412262869,0.00033716579516070394,8.83055693765635,13.127500000000001,196.8946873835073,0.0017721190292077065,4.720306824093887,0.7870709931843008,-5.389431982070807e-12,-0.5754989630773025,0.013002477880900212,0.20646496521954372,16.887494512865608,0.43142017240767455,398.2617475908816,3.7250251602319315e-08,0.32466381496278285,0.00010961897462702506,2.488512749281754e-06,-1.0616746796137135,-0.7265488612956779,-0.045583152966317174,-2.3085635478282844,-1.2418688185390891,-2.518599183400032,-4.417071443450627,0.09016705345169357
445.0,67.22222222222223,0.029500000000000002,95.76002398510927,0.0004765211647317018,8.596086656339166,13.127500000000001,151.8206718330359,0.003145910725088574,4.8133756708223645,0.7812695086917496,8.602060204046036e-12,-0.31781464615442334,0.012458244917436478,0.2043614979222153,16.671434560510768,0.4075814848721069,395.42772077328397,6.758322103912788e-08,0.32117371767691577,0.0001709867849590661,4.496915422261754e-06,-0.9144531089078227,-0.46863564065966956,-0.23880551915620699,-2.2646500614469014,-0.6327210485873772,-2.5368849025944202,-3.1427413114592095,0.29888414258450247
445.0,83.77777777777779,0.029500000000000002,92.30868017229731,0.0006291383258652014,8.24937098745963,13.127500000000001,122.9315203592893,0.005166751365875747,4.909890937855699,0.7754226945963794,1.674601112219407e-10,-0.07370691541750753,0.01175253255582926,0.20143673923297695,16.324556263679174,0.37845670374558815,392.1319153950766,1.1267881471734372e-07,0.317091259329175,0.0002506267158779323,7.362315824630082e-06,-0.7609401679655555,-0.22449690339341952,-0.3936922539029182,-2.2116436513794366,-0.05936987538849514,-2.544596446633282,-1.9761079440469658,0.49672662278822244
445.0,100.33333333333334,0.029500000000000002,87.96510251151477,0.0007937041001785269,7.818473326047299,13.127500000000001,102.31767571762059,0.007992758274176916,5.013216852262392,0.7712339201048979,-9.988577353660565e-12,0.1617489154586542,0.010872289232685106,0.19764619743415393,15.850167992087552,0.34448045633889185,388.29496049495236,1.7553698681728242e-07,0.311074523622644,0.00035142518074574605,1.114027234958113e-05,-0.6040126177754508,0.010807102364376403,-0.5184963221929592,-2.1534188125426446,0.4902028389067139,-2.5418116481984483,-0.9005831914175799,0.689597942129504
445.0,116.8888888888889,0.029500000000000002,82.6320836936808,0.0009804275852862213,7.321595958744091,13.127500000000001,85.42377315636472,0.01189073724787808,5.128918355158284,0.7717410425467839,9.064936384308292e-11,0.39668027635369757,0.009817306972047649,0.192832030572384,15.23420039997358,0.3064877598901025,383.73313731283883,2.603834717730523e-07,0.3021172001181089,0.00048145424785601997,1.5934554635465566e-05,-0.4446371353787719,0.24542775993293972,-0.6189908622562497,-2.0916795927598244,1.0342142117341735,-2.526438090776811,0.11719994354681434,0.8862062224754382
445.0,133.44444444444446,0.029500000000000002,76.10655328339261,0.0012271509776470202,6.76735796933268,13.127500000000001,69.08197550492415,0.017496927611401716,5.266826631885924,0.7836501543756959,-9.875069329885467e-11,0.6454344617570549,0.008597965706085224,0.18663803152364203,14.438363952931143,0.26539491069566673,378.0370338239668,3.775213814007034e-07,0.28867634444825824,0.0006634408610910987,2.2201773758602566e-05,-0.2821124545180182,0.49373981547848705,-0.6986352466025427,-2.026103671216473,1.6032612643412034,-2.4923216761240354,1.1306600878021296,1.1011306535067573
445.0,150.0,0.029500000000000002,67.8279520265632,0.0016590644574723517,6.142080971338585,13.127500000000001,50.60802401103254,0.026678414579757104,5.446904556955445,0.826375029204908,-2.4228332296463018e-11,0.9382697743388831,0.007213182981323728,0.17815781159650476,13.357842696827097,0.2212621521996309,370.095748681327,5.592174010524563e-07,0.26679955072639344,0.0009657061120765801,3.1627590048897404e-05,-0.11271009194722442,0.7860294134840492,-0.7574688767065022,-1.953133904182042,2.2601826628428445,-2.4215681131305007,2.2225905046433465,1.3641863096927969
